fiscal_year_be,park_name_x,office,month_th,visitors,month_num,calendar_year_be,calendar_year_ce,date,park_key,park_key_final,park_name_y,min_rain,max_rain,avg_rain
2561,ตาดโตน,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,ม.ค.,15566,1,2561,2018,2018-01-01,ตาดโตน,ตาดโตน,ตาดโตน,0.0,71.18000031,13.48657474
2561,ตาพระยา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1,ม.ค.,510,1,2561,2018,2018-01-01,ตาพระยา,ตาพระยา,ตาพระยา,34.22000122,133.3200073,94.91164385
2561,ต้นสักใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,1079,1,2561,2018,2018-01-01,ต้นสักใหญ่,ต้นสักใหญ่,ต้นสักใหญ่,3.390000105,21.01000023,12.15700341
2561,ถ้ำปลา-น้ำตกผาเสื่อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ม.ค.,954,1,2561,2018,2018-01-01,ถ้ำปลา-น้ำตกผาเสื่อ,ถ้ำปลา-น้ำตกผาเสื่อ,ถ้ำปลา-น้ำตกผาเสื่อ,0.400000006,12.97999954,3.827043768
2561,ถ้ำผาไท,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ม.ค.,5436,1,2561,2018,2018-01-01,ถ้ำผาไท,ถ้ำผาไท,ถ้ำผาไท,0.02,25.38999939,10.4040333
2561,ถ้ำสะเกิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ม.ค.,3202,1,2561,2018,2018-01-01,ถ้ำสะเกิน,ถ้ำสะเกิน,ถ้ำสะเกิน,11.39999962,30.78000069,17.2318547
2561,ถ้ำหลวง-ขุนน้ำนางนอน,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ม.ค.,72656,1,2561,2018,2018-01-01,ถ้ำหลวง-ขุนน้ำนางนอน,ถ้ำหลวง-ขุนน้ำนางนอน,ถ้ำหลวง-ขุนน้ำนางนอน,4.769999981,16.86000061,8.776122468
2561,ทองผาภูมิ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,15496,1,2561,2018,2018-01-01,ทองผาภูมิ,ทองผาภูมิ,ทองผาภูมิ,0.0,21.17000008,7.993725575
2561,ทะเลบัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,1546,1,2561,2018,2018-01-01,ทะเลบัน,ทะเลบัน,ทะเลบัน,83.63999939,196.6900024,127.1310593
2561,ทับลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 1,ม.ค.,2808,1,2561,2018,2018-01-01,ทับลาน,ทับลาน,ทับลาน,69.56999969,174.2599945,129.1934128
2561,ทุ่งแสลงหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,7737,1,2561,2018,2018-01-01,ทุ่งแสลงหลวง,ทุ่งแสลงหลวง,ทุ่งแสลงหลวง,0.100000001,17.45999908,6.981338082
2561,ธารเสด็จ-เกาะพะงัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,16922,1,2561,2018,2018-01-01,ธารเสด็จ-เกาะพะงัน,ธารเสด็จ-เกาะพะงัน,ธารเสด็จ-เกาะพะงัน,54.11999893,258.8999939,123.0576803
2561,ธารโบกขรณี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,20618,1,2561,2018,2018-01-01,ธารโบกขรณี,ธารโบกขรณี,ธารโบกขรณี,136.8300018,368.5299988,261.2556587
2561,นันทบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ม.ค.,1355,1,2561,2018,2018-01-01,นันทบุรี,นันทบุรี,นันทบุรี,11.39999962,30.78000069,17.2318547
2561,นายูง-น้ำโสม,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,606,1,2561,2018,2018-01-01,นายูง-น้ำโสม,นายูง-น้ำโสม,นายูง-น้ำโสม,0.0,19.45999908,5.819857202
2561,น้ำตกคลองแก้ว,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,2566,1,2561,2018,2018-01-01,น้ำตกคลองแก้ว,น้ำตกคลองแก้ว,น้ำตกคลองแก้ว,66.40000153,99.80000305,73.89954288
2561,น้ำตกชาติตระการ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,2580,1,2561,2018,2018-01-01,น้ำตกชาติตระการ,น้ำตกชาติตระการ,น้ำตกชาติตระการ,0.100000001,17.45999908,6.981338082
2561,น้ำตกซีโป,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ม.ค.,1229,1,2561,2018,2018-01-01,น้ำตกซีโป,น้ำตกซีโป,น้ำตกซีโป,166.3600006,360.4700012,272.7171809
2561,น้ำตกทรายขาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ม.ค.,4561,1,2561,2018,2018-01-01,น้ำตกทรายขาว,น้ำตกทรายขาว,น้ำตกทรายขาว,134.3800049,306.3099976,167.9105407
2561,น้ำตกบัวตอง-น้ำพุเจ็ดสี,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ม.ค.,16947,1,2561,2018,2018-01-01,น้ำตกบัวตอง-น้ำพุเจ็ดสี,น้ำตกบัวตอง-น้ำพุเจ็ดสี,น้ำตกบัวตอง-น้ำพุเจ็ดสี,0.300000012,30.39999962,6.695410436
2561,น้ำตกพลิ้ว,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,41032,1,2561,2018,2018-01-01,น้ำตกพลิ้ว,น้ำตกพลิ้ว,น้ำตกพลิ้ว,60.79999924,127.6100006,82.15799778
2561,น้ำตกพาเจริญ,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ม.ค.,14174,1,2561,2018,2018-01-01,น้ำตกพาเจริญ,น้ำตกพาเจริญ,น้ำตกพาเจริญ,0.0,32.0,9.917311154
2561,น้ำตกสามหลั่น,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,ม.ค.,3327,1,2561,2018,2018-01-01,น้ำตกสามหลั่น,น้ำตกสามหลั่น,น้ำตกสามหลั่น,23.85000038,73.06999969,47.68537125
2561,น้ำตกสี่ขีด,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,1018,1,2561,2018,2018-01-01,น้ำตกสี่ขีด,น้ำตกสี่ขีด,น้ำตกสี่ขีด,84.94000244,335.7799988,227.7059909
2561,น้ำตกหงาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,7478,1,2561,2018,2018-01-01,น้ำตกหงาว,น้ำตกหงาว,น้ำตกหงาว,51.52999878,145.5800018,85.40519611
2561,น้ำตกห้วยยาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ม.ค.,3345,1,2561,2018,2018-01-01,น้ำตกห้วยยาง,น้ำตกห้วยยาง,น้ำตกห้วยยาง,14.5,54.70999908,28.62068079
2561,น้ำตกเจ็ดสาวน้อย,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,ม.ค.,24882,1,2561,2018,2018-01-01,น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,23.85000038,73.06999969,47.68537125
2561,น้ำตกแม่สุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ม.ค.,278,1,2561,2018,2018-01-01,น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,0.400000006,12.97999954,3.827043768
2561,น้ำตกโยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,5955,1,2561,2018,2018-01-01,น้ำตกโยง,น้ำตกโยง,น้ำตกโยง,84.94000244,335.7799988,227.7059909
2561,น้ำพอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ม.ค.,2355,1,2561,2018,2018-01-01,น้ำพอง,น้ำพอง,น้ำพอง,0.709999979,13.63000011,2.467840152
2561,น้ำหนาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,5605,1,2561,2018,2018-01-01,น้ำหนาว,น้ำหนาว,น้ำหนาว,2.809999943,94.84999847,20.96562279
2561,บางลาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ม.ค.,417,1,2561,2018,2018-01-01,บางลาง,บางลาง,บางลาง,125.8600006,250.5899963,164.7554894
2561,บูโด-สุไหงปาดี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ม.ค.,1949,1,2561,2018,2018-01-01,บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,166.3600006,360.4700012,272.7171809
2561,ปางสีดา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1,ม.ค.,4093,1,2561,2018,2018-01-01,ปางสีดา,ปางสีดา,ปางสีดา,34.22000122,133.3200073,94.91164385
2561,ป่าหินงาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,ม.ค.,2557,1,2561,2018,2018-01-01,ป่าหินงาม,ป่าหินงาม,ป่าหินงาม,0.0,71.18000031,13.48657474
2561,ผาแดง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ม.ค.,18482,1,2561,2018,2018-01-01,ผาแดง,ผาแดง,ผาแดง,0.300000012,30.39999962,6.695410436
2561,ผาแต้ม,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ม.ค.,25455,1,2561,2018,2018-01-01,ผาแต้ม,ผาแต้ม,ผาแต้ม,0.0,3.420000076,0.997288865
2561,พุเตย,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,2028,1,2561,2018,2018-01-01,พุเตย,พุเตย,พุเตย,0.409999996,27.79000092,5.205440105
2561,ภูกระดึง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ม.ค.,15370,1,2561,2018,2018-01-01,ภูกระดึง,ภูกระดึง,ภูกระดึง,7.800000191,27.63999939,18.58156997
2561,ภูจองนายอย,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ม.ค.,6927,1,2561,2018,2018-01-01,ภูจองนายอย,ภูจองนายอย,ภูจองนายอย,0.0,3.420000076,0.997288865
2561,ภูชี้ฟ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ม.ค.,152250,1,2561,2018,2018-01-01,ภูชี้ฟ้า,ภูชี้ฟ้า,ภูชี้ฟ้า,4.769999981,16.86000061,8.776122468
2561,ภูซาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ม.ค.,10588,1,2561,2018,2018-01-01,ภูซาง,ภูซาง,ภูซาง,7.659999847,21.70000076,12.50830387
2561,ภูผาม่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ม.ค.,2038,1,2561,2018,2018-01-01,ภูผาม่าน,ภูผาม่าน,ภูผาม่าน,0.709999979,13.63000011,2.467840152
2561,ภูผายล,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,839,1,2561,2018,2018-01-01,ภูผายล,ภูผายล,ภูผายล,0.0,8.56000042,3.135995062
2561,ภูผาเทิบ,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ม.ค.,8046,1,2561,2018,2018-01-01,ภูผาเทิบ,ภูผาเทิบ,ภูผาเทิบ,0.0,6.179999828,1.787279816
2561,ภูผาเหล็ก,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,375,1,2561,2018,2018-01-01,ภูผาเหล็ก,ภูผาเหล็ก,ภูผาเหล็ก,0.0,8.56000042,3.135995062
2561,ภูพาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,1111,1,2561,2018,2018-01-01,ภูพาน,ภูพาน,ภูพาน,0.0,8.56000042,3.135995062
2561,ภูลังกา,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,855,1,2561,2018,2018-01-01,ภูลังกา,ภูลังกา,ภูลังกา,1.730000019,27.29000092,8.525475587
2561,ภูสระดอกบัว,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ม.ค.,211,1,2561,2018,2018-01-01,ภูสระดอกบัว,ภูสระดอกบัว,ภูสระดอกบัว,0.0,6.179999828,1.787279816
2561,ภูสวนทราย,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ม.ค.,1258,1,2561,2018,2018-01-01,ภูสวนทราย,ภูสวนทราย,ภูสวนทราย,7.800000191,27.63999939,18.58156997
2561,ภูสอยดาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,1752,1,2561,2018,2018-01-01,ภูสอยดาว,ภูสอยดาว,ภูสอยดาว,3.390000105,21.01000023,12.15700341
2561,ภูหินจอมธาตุ-ภูพระบาท,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,2382,1,2561,2018,2018-01-01,ภูหินจอมธาตุ-ภูพระบาท,ภูหินจอมธาตุ-ภูพระบาท,ภูหินจอมธาตุ-ภูพระบาท,0.0,19.45999908,5.819857202
2561,ภูหินร่องกล้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,82736,1,2561,2018,2018-01-01,ภูหินร่องกล้า,ภูหินร่องกล้า,ภูหินร่องกล้า,0.100000001,17.45999908,6.981338082
2561,ภูเก้า-ภูพานคำ,สำนักบริหารพื้นที่อนุรักษ์ที่ 10,ม.ค.,478,1,2561,2018,2018-01-01,ภูเก้า-ภูพานคำ,ภูเก้า-ภูพานคำ,ภูเก้า-ภูพานคำ,0.200000003,19.98999977,6.366757688
2561,ภูเรือ,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ม.ค.,42118,1,2561,2018,2018-01-01,ภูเรือ,ภูเรือ,ภูเรือ,7.800000191,27.63999939,18.58156997
2561,ภูเวียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8,ม.ค.,1112,1,2561,2018,2018-01-01,ภูเวียง,ภูเวียง,ภูเวียง,0.709999979,13.63000011,2.467840152
2561,ภูแลนคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 7,ม.ค.,18802,1,2561,2018,2018-01-01,ภูแลนคา,ภูแลนคา,ภูแลนคา,0.0,71.18000031,13.48657474
2561,รามคำแหง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ม.ค.,2155,1,2561,2018,2018-01-01,รามคำแหง,รามคำแหง,รามคำแหง,1.5,11.86999989,5.354606424
2561,ลานสาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ม.ค.,4453,1,2561,2018,2018-01-01,ลานสาง,ลานสาง,ลานสาง,0.0,32.0,9.917311154
2561,ลำคลองงู,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,698,1,2561,2018,2018-01-01,ลำคลองงู,ลำคลองงู,ลำคลองงู,0.0,21.17000008,7.993725575
2561,ลำน้ำกก,สำนักบริหารพื้นที่อนุรักษ์ที่ 15,ม.ค.,12401,1,2561,2018,2018-01-01,ลำน้ำกก,ลำน้ำกก,ลำน้ำกก,4.769999981,16.86000061,8.776122468
2561,ลำน้ำกระบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,1883,1,2561,2018,2018-01-01,ลำน้ำกระบุรี,ลำน้ำกระบุรี,ลำน้ำกระบุรี,51.52999878,145.5800018,85.40519611
2561,ลำน้ำน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,2830,1,2561,2018,2018-01-01,ลำน้ำน่าน,ลำน้ำน่าน,ลำน้ำน่าน,3.390000105,21.01000023,12.15700341
2561,ศรีน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ม.ค.,23896,1,2561,2018,2018-01-01,ศรีน่าน,ศรีน่าน,ศรีน่าน,11.39999962,30.78000069,17.2318547
2561,ศรีพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,2594,1,2561,2018,2018-01-01,ศรีพังงา,ศรีพังงา,ศรีพังงา,123.5,262.4299927,233.149997
2561,ศรีลานนา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ม.ค.,279,1,2561,2018,2018-01-01,ศรีลานนา,ศรีลานนา,ศรีลานนา,0.300000012,30.39999962,6.695410436
2561,ศรีสัชนาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14,ม.ค.,1871,1,2561,2018,2018-01-01,ศรีสัชนาลัย,ศรีสัชนาลัย,ศรีสัชนาลัย,1.5,11.86999989,5.354606424
2561,สันกาลาคีรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ม.ค.,566,1,2561,2018,2018-01-01,สันกาลาคีรี,สันกาลาคีรี,สันกาลาคีรี,62.61000061,423.0,167.6350624
2561,สาละวิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,ม.ค.,823,1,2561,2018,2018-01-01,สาละวิน,สาละวิน,สาละวิน,0.400000006,12.97999954,3.827043768
2561,สิรินาถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,8189,1,2561,2018,2018-01-01,สิรินาถ,สิรินาถ,สิรินาถ,156.8899994,270.9500122,208.9887102
2561,หมู่เกาะชุมพร,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,6764,1,2561,2018,2018-01-01,หมู่เกาะชุมพร,หมู่เกาะชุมพร,หมู่เกาะชุมพร,9.800000191,99.97000122,64.89704671
2561,หมู่เกาะช้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,30795,1,2561,2018,2018-01-01,หมู่เกาะช้าง,หมู่เกาะช้าง,หมู่เกาะช้าง,66.40000153,99.80000305,73.89954288
2561,หมู่เกาะระนอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,78,1,2561,2018,2018-01-01,หมู่เกาะระนอง,หมู่เกาะระนอง,หมู่เกาะระนอง,51.52999878,145.5800018,85.40519611
2561,หมู่เกาะลันตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,40398,1,2561,2018,2018-01-01,หมู่เกาะลันตา,หมู่เกาะลันตา,หมู่เกาะลันตา,136.8300018,368.5299988,261.2556587
2561,หมู่เกาะสิมิลัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,155045,1,2561,2018,2018-01-01,หมู่เกาะสิมิลัน,หมู่เกาะสิมิลัน,หมู่เกาะสิมิลัน,123.5,262.4299927,233.149997
2561,หมู่เกาะสุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,9214,1,2561,2018,2018-01-01,หมู่เกาะสุรินทร์,หมู่เกาะสุรินทร์,หมู่เกาะสุรินทร์,123.5,262.4299927,233.149997
2561,หมู่เกาะอ่างทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,14291,1,2561,2018,2018-01-01,หมู่เกาะอ่างทอง,หมู่เกาะอ่างทอง,หมู่เกาะอ่างทอง,54.11999893,258.8999939,123.0576803
2561,หมู่เกาะเภตรา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,6744,1,2561,2018,2018-01-01,หมู่เกาะเภตรา,หมู่เกาะเภตรา,หมู่เกาะเภตรา,83.63999939,196.6900024,127.1310593
2561,หาดขนอม-หมู่เกาะทะเลใต้,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,5306,1,2561,2018,2018-01-01,หาดขนอม-หมู่เกาะทะเลใต้,หาดขนอม-หมู่เกาะทะเลใต้,หาดขนอม-หมู่เกาะทะเลใต้,84.94000244,335.7799988,227.7059909
2561,หาดนพรัตน์ธารา-หมู่เกาะพีพี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,202302,1,2561,2018,2018-01-01,หาดนพรัตน์ธารา-หมู่เกาะพีพี,หาดนพรัตน์ธารา-หมู่เกาะพีพี,หาดนพรัตน์ธารา-หมู่เกาะพีพี,136.8300018,368.5299988,261.2556587
2561,หาดวนกร,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ม.ค.,2150,1,2561,2018,2018-01-01,หาดวนกร,หาดวนกร,หาดวนกร,14.5,54.70999908,28.62068079
2561,หาดเจ้าไหม,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,14736,1,2561,2018,2018-01-01,หาดเจ้าไหม,หาดเจ้าไหม,หาดเจ้าไหม,148.0200043,264.3800049,190.2166092
2561,ห้วยน้ำดัง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ม.ค.,28160,1,2561,2018,2018-01-01,ห้วยน้ำดัง,ห้วยน้ำดัง,ห้วยน้ำดัง,0.300000012,30.39999962,6.695410436
2561,ออบขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ม.ค.,158,1,2561,2018,2018-01-01,ออบขาน,ออบขาน,ออบขาน,0.300000012,30.39999962,6.695410436
2561,ออบหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16,ม.ค.,6449,1,2561,2018,2018-01-01,ออบหลวง,ออบหลวง,ออบหลวง,0.300000012,30.39999962,6.695410436
2561,อ่าวพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,173158,1,2561,2018,2018-01-01,อ่าวพังงา,อ่าวพังงา,อ่าวพังงา,123.5,262.4299927,233.149997
2561,อ่าวมะนาว-เขาตันหยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ม.ค.,5536,1,2561,2018,2018-01-01,อ่าวมะนาว-เขาตันหยง,อ่าวมะนาว-เขาตันหยง,อ่าวมะนาว-เขาตันหยง,166.3600006,360.4700012,272.7171809
2561,อ่าวสยาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ม.ค.,2263,1,2561,2018,2018-01-01,อ่าวสยาม,อ่าวสยาม,อ่าวสยาม,14.5,54.70999908,28.62068079
2561,เขลางค์บรรพต,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ม.ค.,37,1,2561,2018,2018-01-01,เขลางค์บรรพต,เขลางค์บรรพต,เขลางค์บรรพต,0.02,25.38999939,10.4040333
2561,เขาคิชฌกูฎ,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,79120,1,2561,2018,2018-01-01,เขาคิชฌกูฎ,เขาคิชฌกูฎ,เขาคิชฌกูฎ,60.79999924,127.6100006,82.15799778
2561,เขาค้อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11,ม.ค.,2945,1,2561,2018,2018-01-01,เขาค้อ,เขาค้อ,เขาค้อ,2.809999943,94.84999847,20.96562279
2561,เขาชะเมา-เขาวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,13194,1,2561,2018,2018-01-01,เขาชะเมา-เขาวง,เขาชะเมา-เขาวง,เขาชะเมา-เขาวง,5.630000114,96.41999817,35.89456572
2561,เขานัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,701,1,2561,2018,2018-01-01,เขานัน,เขานัน,เขานัน,84.94000244,335.7799988,227.7059909
2561,เขาน้ำค้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ม.ค.,709,1,2561,2018,2018-01-01,เขาน้ำค้าง,เขาน้ำค้าง,เขาน้ำค้าง,62.61000061,423.0,167.6350624
2561,เขาปู่-เขาย่า,สำนักบริหารพื้นที่อนุรักษ์ที่ 6,ม.ค.,14544,1,2561,2018,2018-01-01,เขาปู่-เขาย่า,เขาปู่-เขาย่า,เขาปู่-เขาย่า,170.2100067,438.0899963,305.1108246
2561,เขาพนมเบญจา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,2678,1,2561,2018,2018-01-01,เขาพนมเบญจา,เขาพนมเบญจา,เขาพนมเบญจา,136.8300018,368.5299988,261.2556587
2561,เขาพระวิหาร,สำนักบริหารพื้นที่อนุรักษ์ที่ 9,ม.ค.,26689,1,2561,2018,2018-01-01,เขาพระวิหาร,เขาพระวิหาร,เขาพระวิหาร,0.50999999,8.489999771,3.40245633
2561,เขาลำปี-หาดท้ายเหมือง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,5766,1,2561,2018,2018-01-01,เขาลำปี-หาดท้ายเหมือง,เขาลำปี-หาดท้ายเหมือง,เขาลำปี-หาดท้ายเหมือง,123.5,262.4299927,233.149997
2561,เขาสก,สำนักบริหารพื้นที่อนุรักษ์ที่ 4,ม.ค.,43854,1,2561,2018,2018-01-01,เขาสก,เขาสก,เขาสก,54.11999893,258.8999939,123.0576803
2561,เขาสามร้อยยอด,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ม.ค.,14717,1,2561,2018,2018-01-01,เขาสามร้อยยอด,เขาสามร้อยยอด,เขาสามร้อยยอด,14.5,54.70999908,28.62068079
2561,เขาสิบห้าชั้น,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,676,1,2561,2018,2018-01-01,เขาสิบห้าชั้น,เขาสิบห้าชั้น,เขาสิบห้าชั้น,60.79999924,127.6100006,82.15799778
2561,เขาหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,2030,1,2561,2018,2018-01-01,เขาหลวง,เขาหลวง,เขาหลวง,84.94000244,335.7799988,227.7059909
2561,เขาหลัก-ลำรู่,สำนักบริหารพื้นที่อนุรักษ์ที่ 5,ม.ค.,8956,1,2561,2018,2018-01-01,เขาหลัก-ลำรู่,เขาหลัก-ลำรู่,เขาหลัก-ลำรู่,123.5,262.4299927,233.149997
2561,เขาแหลม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,6579,1,2561,2018,2018-01-01,เขาแหลม,เขาแหลม,เขาแหลม,0.0,21.17000008,7.993725575
2561,เขาแหลมหญ้า-หมู่เกาะเสม็ด,สำนักบริหารพื้นที่อนุรักษ์ที่ 2,ม.ค.,110790,1,2561,2018,2018-01-01,เขาแหลมหญ้า-หมู่เกาะเสม็ด,เขาแหลมหญ้า-หมู่เกาะเสม็ด,เขาแหลมหญ้า-หมู่เกาะเสม็ด,5.630000114,96.41999817,35.89456572
2561,เขาใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 1,ม.ค.,174128,1,2561,2018,2018-01-01,เขาใหญ่,เขาใหญ่,เขาใหญ่,0.230000004,103.0699997,24.99612376
2561,เขื่อนศรีนครินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,16325,1,2561,2018,2018-01-01,เขื่อนศรีนครินทร์,เขื่อนศรีนครินทร์,เขื่อนศรีนครินทร์,0.0,21.17000008,7.993725575
2561,เฉลิมพระเกียรติไทยประจัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,8870,1,2561,2018,2018-01-01,เฉลิมพระเกียรติไทยประจัน,เฉลิมพระเกียรติไทยประจัน,เฉลิมพระเกียรติไทยประจัน,2.180000067,61.68999863,7.497781624
2561,เฉลิมรัตนโกสินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,4345,1,2561,2018,2018-01-01,เฉลิมรัตนโกสินทร์,เฉลิมรัตนโกสินทร์,เฉลิมรัตนโกสินทร์,0.0,21.17000008,7.993725575
2561,เวียงโกศัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 13,ม.ค.,1491,1,2561,2018,2018-01-01,เวียงโกศัย,เวียงโกศัย,เวียงโกศัย,8.220000267,23.79999924,17.96342486
2561,เอราวัณ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3,ม.ค.,64819,1,2561,2018,2018-01-01,เอราวัณ,เอราวัณ,เอราวัณ,0.0,21.17000008,7.993725575
